recording_id,segment_id,split,signer_id,text_format,segment_text,gold_gloss_sequence,vietnamese_translation,fingerspelled_items_FS,classifier_or_NM_notes,annotator_id,double_annotated,iaa_reviewed,annotation_status,notes
VSL_EVAL_001212,FLEURS_12093,si_test,SIGNER_10,eval_sentence,một số nguyên tử có hạt nhân không ổn định đồng nghĩa với việc chúng có khuynh hướng vỡ ra với ít hoặc không ảnh hưởng,,,,,,no,no,pending,
VSL_EVAL_001213,FLEURS_12094,si_test,SIGNER_09,eval_sentence,điều này cho phép nó có khả năng tương thích ngược với 802.11a 802.11b và 802.11g với điều kiện các trạm cơ sở có ra-đi-ô có băng tần kép,,,,,,no,no,pending,
VSL_EVAL_001214,FLEURS_12094,si_test,SIGNER_10,eval_sentence,điều này cho phép nó có khả năng tương thích ngược với 802.11a 802.11b và 802.11g với điều kiện các trạm cơ sở có ra-đi-ô có băng tần kép,,,,,,no,no,pending,
VSL_EVAL_001215,FLEURS_12095,si_test,SIGNER_09,eval_sentence,tuần trước meti thông báo Áp-pơn đã báo cho họ thêm 34 sự cố quá nhiệt mà theo công ty là không nghiêm trọng,,,,,,no,no,pending,
VSL_EVAL_001216,FLEURS_12095,si_test,SIGNER_10,eval_sentence,tuần trước meti thông báo Áp-pơn đã báo cho họ thêm 34 sự cố quá nhiệt mà theo công ty là không nghiêm trọng,,,,,,no,no,pending,
VSL_EVAL_001217,FLEURS_12096,si_test,SIGNER_09,eval_sentence,vậy là có khả năng chú thích được thêm vào đơn giản chỉ là nhãn đánh dấu,,,,,,no,no,pending,
VSL_EVAL_001218,FLEURS_12096,si_test,SIGNER_10,eval_sentence,vậy là có khả năng chú thích được thêm vào đơn giản chỉ là nhãn đánh dấu,,,,,,no,no,pending,
VSL_EVAL_001219,FLEURS_12097,si_test,SIGNER_09,eval_sentence,ngoài buổi tổ chức hôm thứ tư Ca-pa-nê-đô đã thi đấu trong 2 chặng đua riêng biệt trong giải vô địch,,,,,,no,no,pending,
VSL_EVAL_001220,FLEURS_12097,si_test,SIGNER_10,eval_sentence,ngoài buổi tổ chức hôm thứ tư Ca-pa-nê-đô đã thi đấu trong 2 chặng đua riêng biệt trong giải vô địch,,,,,,no,no,pending,
VSL_EVAL_001221,FLEURS_12098,si_test,SIGNER_09,eval_sentence,tuy vậy hãy làm theo khuyến cáo của chính quyền tuân thủ tất cả các biển báo và chú ý đến các cảnh báo an toàn,,,,,,no,no,pending,
VSL_EVAL_001222,FLEURS_12098,si_test,SIGNER_10,eval_sentence,tuy vậy hãy làm theo khuyến cáo của chính quyền tuân thủ tất cả các biển báo và chú ý đến các cảnh báo an toàn,,,,,,no,no,pending,
VSL_EVAL_001223,FLEURS_12099,si_test,SIGNER_09,eval_sentence,từ năm 1966 Xun-đa-ban là khu bảo tồn động vật hoang dã và ước tính hiện nay có 400 con cọp hoàng gia Ben-gan và khoảng 30.000 con hươu đốm trong vùng này,,,,,,no,no,pending,
VSL_EVAL_001224,FLEURS_12099,si_test,SIGNER_10,eval_sentence,từ năm 1966 Xun-đa-ban là khu bảo tồn động vật hoang dã và ước tính hiện nay có 400 con cọp hoàng gia Ben-gan và khoảng 30.000 con hươu đốm trong vùng này,,,,,,no,no,pending,
VSL_EVAL_001225,FLEURS_12100,si_test,SIGNER_09,eval_sentence,chủ nghĩa lãng mạn có một yếu tố lớn về quyết định văn hóa được rút ra từ những tác giả như Gớt Phích-tơ và Slê-ghen,,,,,,no,no,pending,
VSL_EVAL_001226,FLEURS_12100,si_test,SIGNER_10,eval_sentence,chủ nghĩa lãng mạn có một yếu tố lớn về quyết định văn hóa được rút ra từ những tác giả như Gớt Phích-tơ và Slê-ghen,,,,,,no,no,pending,
VSL_EVAL_001227,FLEURS_12101,si_test,SIGNER_09,eval_sentence,nhiều người không nghĩ loài vật này là khủng long vì chúng có lông vũ và biết bay,,,,,,no,no,pending,
VSL_EVAL_001228,FLEURS_12101,si_test,SIGNER_10,eval_sentence,nhiều người không nghĩ loài vật này là khủng long vì chúng có lông vũ và biết bay,,,,,,no,no,pending,
VSL_EVAL_001229,FLEURS_12102,si_test,SIGNER_09,eval_sentence,bệnh đa xơ cứng ảnh hưởng hệ thần kinh trung ương được tạo thành từ bộ não tủy sống và dây thần kinh thị giác,,,,,,no,no,pending,
VSL_EVAL_001230,FLEURS_12102,si_test,SIGNER_10,eval_sentence,bệnh đa xơ cứng ảnh hưởng hệ thần kinh trung ương được tạo thành từ bộ não tủy sống và dây thần kinh thị giác,,,,,,no,no,pending,
VSL_EVAL_001231,FLEURS_12103,si_test,SIGNER_09,eval_sentence,việc sử dụng các trang blốc một cách thích hợp có thể giúp học sinh nhạy bén hơn về khả năng phân tích và lý luận; qua những phản ứng tích cực với tài liệu trên in-tơ-nét học sinh có thể xác định vai trò của mình trong ngữ cảnh bài viết của người khác cũng như trình bày quan điểm của mình về những vấn đề cụ thể Ô-ra-vếch 2002,,,,,,no,no,pending,
VSL_EVAL_001232,FLEURS_12103,si_test,SIGNER_10,eval_sentence,việc sử dụng các trang blốc một cách thích hợp có thể giúp học sinh nhạy bén hơn về khả năng phân tích và lý luận; qua những phản ứng tích cực với tài liệu trên in-tơ-nét học sinh có thể xác định vai trò của mình trong ngữ cảnh bài viết của người khác cũng như trình bày quan điểm của mình về những vấn đề cụ thể Ô-ra-vếch 2002,,,,,,no,no,pending,
VSL_EVAL_001233,FLEURS_12104,si_test,SIGNER_09,eval_sentence,trên chiếc xe ngựa họ trở về Pa-ri bị bao quanh bởi một đám đông đang la hét và đe dọa đức vua và nữ hoàng,,,,,,no,no,pending,
VSL_EVAL_001234,FLEURS_12104,si_test,SIGNER_10,eval_sentence,trên chiếc xe ngựa họ trở về Pa-ri bị bao quanh bởi một đám đông đang la hét và đe dọa đức vua và nữ hoàng,,,,,,no,no,pending,
VSL_EVAL_001235,FLEURS_12105,si_test,SIGNER_09,eval_sentence,chỉ các đột biến ở tế bào dòng vi khuẩn mới có thể di truyền sang con cái trong khi đột biến ở nơi khác có thể gây chết tế bào hay ung thư,,,,,,no,no,pending,
VSL_EVAL_001236,FLEURS_12105,si_test,SIGNER_10,eval_sentence,chỉ các đột biến ở tế bào dòng vi khuẩn mới có thể di truyền sang con cái trong khi đột biến ở nơi khác có thể gây chết tế bào hay ung thư,,,,,,no,no,pending,
VSL_EVAL_001237,FLEURS_12106,si_test,SIGNER_09,eval_sentence,theo báo cáo của các nhà nghiên cứu thuộc đại học Prin-xtơn hoa kỳ và đại học Úp-xa-la thụy điển các loài mới tiến hoá chỉ trong hai thế hệ mặc dù quá trình này được cho là mất nhiều thời gian hơn do sự kết hợp giữa loài chim sẻ Đác-uyn giống chim Giê-ô-xpi-da và loài chim di cư Giê-ô-xpi-da,,,,,,no,no,pending,
VSL_EVAL_001238,FLEURS_12106,si_test,SIGNER_10,eval_sentence,theo báo cáo của các nhà nghiên cứu thuộc đại học Prin-xtơn hoa kỳ và đại học Úp-xa-la thụy điển các loài mới tiến hoá chỉ trong hai thế hệ mặc dù quá trình này được cho là mất nhiều thời gian hơn do sự kết hợp giữa loài chim sẻ Đác-uyn giống chim Giê-ô-xpi-da và loài chim di cư Giê-ô-xpi-da,,,,,,no,no,pending,
VSL_EVAL_001239,FLEURS_12107,si_test,SIGNER_09,eval_sentence,vì vào thời kỳ cực thịnh của chúng ô nhiễm ánh sáng không phải là vấn đề lớn như hiện nay chúng thường được đặt ở các thành phố hoặc các khu trường sở dễ tiếp cập hơn những các được xây ở thời hiện đại,,,,,,no,no,pending,
VSL_EVAL_001240,FLEURS_12107,si_test,SIGNER_10,eval_sentence,vì vào thời kỳ cực thịnh của chúng ô nhiễm ánh sáng không phải là vấn đề lớn như hiện nay chúng thường được đặt ở các thành phố hoặc các khu trường sở dễ tiếp cập hơn những các được xây ở thời hiện đại,,,,,,no,no,pending,
VSL_EVAL_001241,FLEURS_12108,si_test,SIGNER_09,eval_sentence,việc này cho phép người chơi điều khiển hành động và di chuyển trong trò chơi video bằng việc di chuyển thiết bị trong không trung,,,,,,no,no,pending,
VSL_EVAL_001242,FLEURS_12108,si_test,SIGNER_10,eval_sentence,việc này cho phép người chơi điều khiển hành động và di chuyển trong trò chơi video bằng việc di chuyển thiết bị trong không trung,,,,,,no,no,pending,
VSL_EVAL_001243,FLEURS_12109,si_test,SIGNER_09,eval_sentence,để được ngắm nhìn hồng kông từ góc độ đẹp nhất hãy rời hòn đảo và đến thẳng bờ sông Kô-lun đối diện,,,,,,no,no,pending,
VSL_EVAL_001244,FLEURS_12109,si_test,SIGNER_10,eval_sentence,để được ngắm nhìn hồng kông từ góc độ đẹp nhất hãy rời hòn đảo và đến thẳng bờ sông Kô-lun đối diện,,,,,,no,no,pending,
VSL_EVAL_001245,FLEURS_12110,si_test,SIGNER_09,eval_sentence,nằm về phía bắc và thuận tiện về giao thông là thị trấn Xin-tra lãng mạn và hấp dẫn nổi tiếng với người nước ngoài sau một bài thơ ca ngợi của Loọc Bai-rơn,,,,,,no,no,pending,
VSL_EVAL_001246,FLEURS_12110,si_test,SIGNER_10,eval_sentence,nằm về phía bắc và thuận tiện về giao thông là thị trấn Xin-tra lãng mạn và hấp dẫn nổi tiếng với người nước ngoài sau một bài thơ ca ngợi của Loọc Bai-rơn,,,,,,no,no,pending,
VSL_EVAL_001247,FLEURS_12111,si_test,SIGNER_09,eval_sentence,số Rốt-bi càng nhỏ ngôi sao càng ít hoạt động liên quan tới nghịch đảo từ trường,,,,,,no,no,pending,
VSL_EVAL_001248,FLEURS_12111,si_test,SIGNER_10,eval_sentence,số Rốt-bi càng nhỏ ngôi sao càng ít hoạt động liên quan tới nghịch đảo từ trường,,,,,,no,no,pending,
VSL_EVAL_001249,FLEURS_12112,si_test,SIGNER_09,eval_sentence,nếu vượt biển bắc Ban-tích vào mùa đông hãy kiểm tra lại buồng ngủ vì khi tàu phá băng sẽ tạo ra những tiếng ồn kinh khủng mà không phải ai cũng chịu đựng được,,,,,,no,no,pending,
VSL_EVAL_001250,FLEURS_12112,si_test,SIGNER_10,eval_sentence,nếu vượt biển bắc Ban-tích vào mùa đông hãy kiểm tra lại buồng ngủ vì khi tàu phá băng sẽ tạo ra những tiếng ồn kinh khủng mà không phải ai cũng chịu đựng được,,,,,,no,no,pending,
VSL_EVAL_001251,FLEURS_12113,si_test,SIGNER_09,eval_sentence,chiến lược này đã chứng minh tính hiệu quả thông qua việc cắt đứt đường tiếp viện quân sự và dân sự mặc dù sự phong tỏa này đã vi phạm luật pháp quốc tế được chấp nhận rộng rãi quy ước bởi nhiều thỏa thuận quốc tế trong hai thế kỷ qua,,,,,,no,no,pending,
VSL_EVAL_001252,FLEURS_12113,si_test,SIGNER_10,eval_sentence,chiến lược này đã chứng minh tính hiệu quả thông qua việc cắt đứt đường tiếp viện quân sự và dân sự mặc dù sự phong tỏa này đã vi phạm luật pháp quốc tế được chấp nhận rộng rãi quy ước bởi nhiều thỏa thuận quốc tế trong hai thế kỷ qua,,,,,,no,no,pending,
VSL_EVAL_001253,FLEURS_12114,si_test,SIGNER_09,eval_sentence,Ăng-giô 2006 giải thích phương pháp liên tục là một phương pháp dùng để giúp các tổ chức đạt được mức hiệu năng cao hơn,,,,,,no,no,pending,
VSL_EVAL_001254,FLEURS_12114,si_test,SIGNER_10,eval_sentence,Ăng-giô 2006 giải thích phương pháp liên tục là một phương pháp dùng để giúp các tổ chức đạt được mức hiệu năng cao hơn,,,,,,no,no,pending,
VSL_EVAL_001255,FLEURS_12115,si_test,SIGNER_09,eval_sentence,văn phòng của thống đốc cho biết mười chín người trong số những người bị thương là sĩ quan cảnh sát,,,,,,no,no,pending,
VSL_EVAL_001256,FLEURS_12115,si_test,SIGNER_10,eval_sentence,văn phòng của thống đốc cho biết mười chín người trong số những người bị thương là sĩ quan cảnh sát,,,,,,no,no,pending,
VSL_EVAL_001257,FLEURS_12116,si_test,SIGNER_09,eval_sentence,sự phân tách và tái kết hợp diễn ra qua lại giữa hai nhóm qua mỗi thế hệ,,,,,,no,no,pending,
VSL_EVAL_001258,FLEURS_12116,si_test,SIGNER_10,eval_sentence,sự phân tách và tái kết hợp diễn ra qua lại giữa hai nhóm qua mỗi thế hệ,,,,,,no,no,pending,
VSL_EVAL_001259,FLEURS_12117,si_test,SIGNER_09,eval_sentence,đây sẽ không phải là từ biệt đây chỉ là kết thúc một chương và mở ra một chương mới,,,,,,no,no,pending,
VSL_EVAL_001260,FLEURS_12117,si_test,SIGNER_10,eval_sentence,đây sẽ không phải là từ biệt đây chỉ là kết thúc một chương và mở ra một chương mới,,,,,,no,no,pending,
VSL_EVAL_001261,FLEURS_12118,si_test,SIGNER_09,eval_sentence,tiếng gầm của cọp không giống tiếng gầm rống của sư tử mà giống như một chuỗi những tiếng gầm gừ trong cổ họng,,,,,,no,no,pending,
VSL_EVAL_001262,FLEURS_12118,si_test,SIGNER_10,eval_sentence,tiếng gầm của cọp không giống tiếng gầm rống của sư tử mà giống như một chuỗi những tiếng gầm gừ trong cổ họng,,,,,,no,no,pending,
VSL_EVAL_001263,FLEURS_12119,si_test,SIGNER_09,eval_sentence,Mu-ha-mát quan tâm sâu sắc đến những vấn đề ngoài cuộc sống trần tục này. ông ấy thường đến một hang động được gọi là  hira‘ trên núi  noor ánh sáng để suy ngẫm,,,,,,no,no,pending,
VSL_EVAL_001264,FLEURS_12119,si_test,SIGNER_10,eval_sentence,Mu-ha-mát quan tâm sâu sắc đến những vấn đề ngoài cuộc sống trần tục này. ông ấy thường đến một hang động được gọi là  hira‘ trên núi  noor ánh sáng để suy ngẫm,,,,,,no,no,pending,
VSL_EVAL_001265,FLEURS_12120,si_test,SIGNER_09,eval_sentence,Grơn-len có dân cư thưa thớt thần thoại bắc âu kể rằng Ê-rích Rét bị trục xuất khỏi Ai-xơ-len vì tội giết người và khi đang đi về hướng tây ông đã tìm ra Grơn-len và đặt tên vùng đất là Grơn-len,,,,,,no,no,pending,
VSL_EVAL_001266,FLEURS_12120,si_test,SIGNER_10,eval_sentence,Grơn-len có dân cư thưa thớt thần thoại bắc âu kể rằng Ê-rích Rét bị trục xuất khỏi Ai-xơ-len vì tội giết người và khi đang đi về hướng tây ông đã tìm ra Grơn-len và đặt tên vùng đất là Grơn-len,,,,,,no,no,pending,
VSL_EVAL_001267,FLEURS_12121,si_test,SIGNER_09,eval_sentence,nhưng ở nơi nằm trong vùng  siêu nhiệt đới” chỉ cách đường xích đạo vài độ về phía bắc bạn sẽ cần phải vượt qua cả sự nóng bức luôn luôn lẫn ánh nắng gay gắt khi trời trong cũng rất thường xuyên,,,,,,no,no,pending,
VSL_EVAL_001268,FLEURS_12121,si_test,SIGNER_10,eval_sentence,nhưng ở nơi nằm trong vùng  siêu nhiệt đới” chỉ cách đường xích đạo vài độ về phía bắc bạn sẽ cần phải vượt qua cả sự nóng bức luôn luôn lẫn ánh nắng gay gắt khi trời trong cũng rất thường xuyên,,,,,,no,no,pending,
VSL_EVAL_001269,FLEURS_12122,si_test,SIGNER_09,eval_sentence,những nhà thờ truyền thống hơn thường tổ chức lễ vọng phục sinh vào đêm thứ bảy trong kỳ cuối tuần của lễ phục sinh và những người tụ họp thường cùng nhau chúc mừng vào lúc nửa đêm để mừng chúa phục sinh,,,,,,no,no,pending,
VSL_EVAL_001270,FLEURS_12122,si_test,SIGNER_10,eval_sentence,những nhà thờ truyền thống hơn thường tổ chức lễ vọng phục sinh vào đêm thứ bảy trong kỳ cuối tuần của lễ phục sinh và những người tụ họp thường cùng nhau chúc mừng vào lúc nửa đêm để mừng chúa phục sinh,,,,,,no,no,pending,
VSL_EVAL_001271,FLEURS_12123,si_test,SIGNER_09,eval_sentence,mặt khác băng và tuyết là hiện tượng bình thường ở nhiều nước và quanh năm giao thông gần như không bị gián đoạn,,,,,,no,no,pending,
VSL_EVAL_001272,FLEURS_12123,si_test,SIGNER_10,eval_sentence,mặt khác băng và tuyết là hiện tượng bình thường ở nhiều nước và quanh năm giao thông gần như không bị gián đoạn,,,,,,no,no,pending,
VSL_EVAL_001273,FLEURS_12124,si_test,SIGNER_09,eval_sentence,vào năm 1990 nó được bổ sung vào danh sách những di sản thế giới đang bị đe dọa do sự xâm lấn của cát sa mạc,,,,,,no,no,pending,
VSL_EVAL_001274,FLEURS_12124,si_test,SIGNER_10,eval_sentence,vào năm 1990 nó được bổ sung vào danh sách những di sản thế giới đang bị đe dọa do sự xâm lấn của cát sa mạc,,,,,,no,no,pending,
